,train_loss,validation_loss,test_corr
0,-0.5276823242505392,-0.6999991089105606,0.761764645576477
1,-0.6358186642328898,-0.29999940097332,0.6999999284744263
2,-0.8169219970703125,0.09999954700469971,0.741176426410675
3,-0.7355217377344767,-0.3499995544552803,0.6911764144897461
4,-0.7546655893325805,-0.5999991819262505,0.611764669418335
5,-0.6543084482351939,-0.6999991089105606,0.802941083908081
6,-0.8684125423431397,-0.15000008046627045,0.741176426410675
7,-0.7859081129233042,-0.6499993354082108,0.8499999046325684
8,-0.7213600397109985,-0.4999992549419403,0.7705881595611572
9,-0.8879242936770121,-0.44999948143959045,0.741176426410675
10,-0.7224092324574788,-0.2499999850988388,0.7999999523162842
