,train_loss,validation_loss,test_corr
0,-0.5708600972468655,-0.7499992400407791,0.8235293626785278
1,-0.8271128217379252,-0.5999991819262505,0.7088234424591064
2,-0.7674588918685913,-0.54999940097332,0.7117646336555481
3,-0.7739349176486333,-0.4999992549419403,0.5911763906478882
4,-0.6441636125246684,-0.7999990284442902,0.7117646336555481
5,-0.854527356227239,-0.6499993354082108,0.6176469922065735
6,-0.8851936817169189,-0.4999992549419403,0.6176469922065735
7,-0.6890327865878741,-0.14999970048666,0.5647058486938477
8,-0.9308243513107299,-0.4999992549419403,0.60294109582901
9,-0.85912300546964,-0.6499993354082108,0.6588234901428223
10,-0.8628834903240203,-0.29999940097332,0.6941176056861877
11,-0.8843992968400319,0.24999962747097015,0.5852940678596497
12,-0.7661104142665863,-0.4999992549419403,0.7264705300331116
13,-0.7853095173835755,-0.3499995544552803,0.6588234901428223
14,-0.7762778167923291,-0.15000008046627045,0.5382352471351624
