,train_loss,validation_loss,test_corr
0,-0.33803052864968774,-0.15000008046627045,0.7117646336555481
1,-0.6651573141415914,-0.8999989628791809,0.8499999046325684
2,-0.7505534914632638,-0.9999988675117493,0.7882352471351624
3,-0.6846264322598775,-0.6499993354082108,0.8088234663009644
4,-0.6880627106283403,-0.9999988675117493,0.8352940678596497
5,-0.8426489551862081,-0.9999988675117493,0.7529411315917969
6,-0.7741832355658214,-0.8999989628791809,0.7735293507575989
7,-0.8514569799105326,-0.8999989628791809,0.7294117212295532
8,-0.6934395258625349,-0.39999932795763016,0.6588234901428223
9,-0.7859530677398046,-0.6999991089105606,0.7499999403953552
10,-0.8796581308046977,-0.8999989628791809,0.7382352352142334
11,-0.8429991165796916,-0.8999989628791809,0.6147058010101318
12,-0.8854083935419719,-0.8999989628791809,0.7058823108673096
