,train_loss,validation_loss,test_corr
0,-0.16583685676256815,-0.8999989628791809,0.6176469922065735
1,-0.6690053621927897,-0.8999989628791809,0.7382352352142334
2,-0.6443399041891098,-0.7499992400407791,0.6558822989463806
3,-0.7815342735499143,-0.9999988675117493,0.741176426410675
4,-0.6800417142299314,-0.5999991819262505,0.7029411196708679
5,-0.6887733856836955,-0.8999989628791809,0.6970587372779846
6,-0.7650245785713196,-0.6499993354082108,0.6999999284744263
7,-0.835237089296182,-0.6999991089105606,0.6558822989463806
8,-0.9023887654145558,-0.2499999850988388,0.6823529005050659
9,-0.8537299195925395,-0.2499999850988388,0.6823529005050659
10,-0.8575781146685283,-0.8999989628791809,0.7176470160484314
11,-0.8318023025989533,-0.7499992400407791,0.7205881476402283
12,-0.859711354970932,-0.7499992400407791,0.6294116973876953
13,-0.8826235771179199,-0.7499992400407791,0.6794117093086243
