,train_loss,validation_loss,test_corr
0,-0.4750114976428449,-0.8999989628791809,0.6470587849617004
1,-0.6284716064110398,-0.2499999850988388,0.6499999165534973
2,-0.7975779727101326,-0.6499993354082108,0.6647058129310608
3,-0.7820947607358296,-0.8999989628791809,0.582352876663208
4,-0.7856235375006994,-0.6499993354082108,0.5235293507575989
5,-0.7902354071537654,-0.44999948143959045,0.49117642641067505
6,-0.7930087963740031,-0.7499992400407791,0.5058823227882385
7,-0.6945778866608937,-0.9999988675117493,0.6411764025688171
8,-0.6551165049274762,-0.8999989628791809,0.632352888584137
9,-0.7441331108411153,-3.5762786865234375e-07,0.7205881476402283
10,-0.7510082344214122,-0.2499999850988388,0.7382352352142334
11,-0.8697200536727905,-0.5999991819262505,0.7911763787269592
12,-0.632420136531194,-0.7499992400407791,0.6999999284744263
13,-0.6772867868343989,-0.2499999850988388,0.6470587849617004
14,-0.7585397869348526,-0.6999991089105606,0.6264705061912537
15,-0.6224993765354156,-0.6499993354082108,0.45588231086730957
16,-0.4827909290790558,-0.6999991089105606,0.5176470279693604
17,-0.9253662824630737,-0.9999988675117493,0.6441175937652588
