,train_loss,validation_loss,test_corr
0,-0.10837161354720592,-0.6499993354082108,0.2647058665752411
1,-0.3017084876696269,-3.5762786865234375e-07,0.60294109582901
2,-0.6227864225705465,-0.8999989628791809,0.652941107749939
3,-0.49404804507891337,-3.5762786865234375e-07,0.7294117212295532
4,-0.7097753494977951,-0.6499993354082108,0.6264705061912537
5,-0.6122676114241282,-0.6499993354082108,0.5911763906478882
6,-0.5281372716029485,-0.6999991089105606,0.5647058486938477
7,-0.6893384834130605,-0.44999948143959045,0.5470587611198425
8,-0.8232254991928737,-0.3499995544552803,0.60294109582901
9,-0.7044762790203094,-0.6499993354082108,0.5676469802856445
10,-0.7384485443433125,-0.7499992400407791,0.5441175699234009
11,-0.8193087458610535,-0.7499992400407791,0.5176470279693604
12,-0.803712522983551,-0.15000008046627045,0.5352940559387207
